unit,count,place,average,pick,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10
AnnieTibbers,278920,1214647,4.3548,0.032136187753130666,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_DragonsClaw,TFT_Item_RedBuff,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves,TFT_Item_IonicSpark,TFT_Item_FrozenHeart
Nasus,270122,1237940,4.5829,0.031122512936509254,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves,TFT_Item_FrozenHeart,TFT_Item_IonicSpark
Yasuo,267656,1351102,5.0479,0.03083838903360082,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster,TFT_Item_GuardianAngel,TFT_Item_TitansResolve,TFT_Item_SteraksGage,TFT16_TheDarkinScythe,TFT_Item_Quicksilver,TFT_Item_ThiefsGloves,TFT_Item_GuinsoosRageblade
Ashe,264913,1291196,4.874,0.030522350158630085,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin,TFT_Item_BFSword
TahmKench,261336,1109851,4.2468,0.030110220717955525,TFT16_Item_Bilgewater_PileOCitrus,TFT_Item_FrozenHeart,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_Bloodthirster,TFT16_Item_Bilgewater_FreebootersFrock,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_BrambleVest
Tristana,254533,1288889,5.0637,0.02932640283008607,TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT_Item_RunaansHurricane,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet
Caitlyn,248229,1256030,5.06,0.028600077978531018,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_GuinsoosRageblade,TFT_Item_BFSword,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_RecurveBow,TFT_Item_LastWhisper,TFT_Item_ForceOfNature,TFT_Item_PowerGauntlet
Viego,245322,1135034,4.6267,0.02826514359663531,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,TFT_Item_SteraksGage,TFT_Item_InfinityEdge,TFT_Item_ThiefsGloves,TFT_Item_JeweledGauntlet
TwistedFate,243616,1272035,5.2215,0.028068584238013335,TFT16_Item_Bilgewater_CaptainsBrew,TFT_Item_GuinsoosRageblade,TFT_Item_Morellonomicon,TFT_Item_StatikkShiv,TFT_Item_RapidFireCannon,TFT16_Item_Bilgewater_LuckyEyepatch,TFT_Item_JeweledGauntlet,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT_Item_HextechGunblade
Qiyana,238559,1521703,6.3787,0.02748593436899146,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_GargoyleStoneplate,TFT_Item_ForceOfNature,TFT_Item_GuardianAngel,TFT_Item_BFSword
Brock,231172,940685,4.0692,0.0266348300418282,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_GuardianAngel,TFT5_Item_ThiefsGlovesRadiant,TFT_Item_PowerGauntlet
Anivia,230367,1144317,4.9674,0.026542080754787936,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_ArchangelsStaff,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_BlueBuff,TFT_Item_RabadonsDeathcap,TFT_Item_Morellonomicon
Darius,223927,1028216,4.5917,0.02580008645846583,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_SpectralGauntlet,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_FrozenHeart
Leblanc,221483,1073037,4.8448,0.02551849731868148,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_ArchangelsStaff,TFT_Item_AdaptiveHelm,TFT_Item_BlueBuff,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,TFT_Item_Morellonomicon
Aatrox,206670,779384,3.7712,0.023811795220635,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_SteraksGage,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_Quicksilver
Ryze,202966,746428,3.6776,0.02338503328374415,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,TFT_Item_Morellonomicon,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade
Jhin,191666,985897,5.1438,0.022083086770011265,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_TitansResolve,TFT_Item_BFSword,TFT_Item_LastWhisper,TFT_Item_RecurveBow,TFT_Item_SpearOfShojin
BaronNashor,186058,478808,2.5734,0.021436952606381704,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_Quicksilver
Xerath,182256,647886,3.5548,0.020998899451938127,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_StatikkShiv,TFT_Item_RabadonsDeathcap,TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade
Graves,179561,983800,5.4789,0.020688390969238114,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster,TFT_Item_ThiefsGloves,TFT16_Item_Bilgewater_LuckyEyepatch,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,TFT_Item_UnstableConcoction,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT16_Item_Bilgewater_CaptainsBrew
Yone,140072,592132,4.2273,0.01613860637801706,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_SteraksGage,TFT_Item_InfinityEdge,TFT_Item_Quicksilver,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor
THex,124621,587852,4.7171,0.014358396149372208,TFT_Item_InfinityEdge,TFT_Item_PowerGauntlet,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_LastWhisper,TFT_Item_SteraksGage,TFT_Item_GuinsoosRageblade
Tryndamere,119196,563502,4.7275,0.013733346606274783,TFT_Item_Bloodthirster,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT16_TheDarkinScythe,TFT16_Item_RapidfireEmblemItem,TFT_Item_SteraksGage,TFT_Item_GuardianAngel
Sylas,103795,393483,3.791,0.011958897202911935,TFT_Item_JeweledGauntlet,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor,TFT_Item_IonicSpark
Zaahen,100413,320896,3.1958,0.01156923498083719,TFT_Item_TitansResolve,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_SteraksGage,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,TFT16_Item_SlayerEmblemItem
