unit,count,place,average,pick,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10
Vayne,324652,1616154,4.9781,0.03955819380824562,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_HextechGunblade,TFT_Item_LastWhisper,TFT_Item_RapidFireCannon,TFT_Item_RecurveBow,TFT_Item_BFSword
Leona,317619,1634082,5.1448,0.038701236891136255,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_ThiefsGloves,TFT_Item_NightHarvester,TFT_Item_IonicSpark,TFT_Item_FrozenHeart
AurelionSol,303514,1376810,4.5362,0.03698257098528844,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_GuinsoosRageblade,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_AdaptiveHelm,TFT16_Item_InvokerEmblemItem,TFT_Item_StatikkShiv
Tristana,301660,1499450,4.9707,0.03675666481092177,TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_RunaansHurricane,TFT_Item_RapidFireCannon,TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet
TwistedFate,299693,1514171,5.0524,0.036516989813629844,TFT16_Item_Bilgewater_CaptainsBrew,TFT_Item_GuinsoosRageblade,TFT16_Item_Bilgewater_LuckyEyepatch,TFT_Item_Morellonomicon,TFT_Item_RapidFireCannon,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,TFT_Item_LastWhisper,TFT_Item_MadredsBloodrazor,TFT_Item_NeedlesslyLargeRod
Leblanc,291088,1362789,4.6817,0.035468487855471714,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,TFT_Item_RabadonsDeathcap,TFT_Item_AdaptiveHelm,TFT_Item_HextechGunblade,TFT_Item_Morellonomicon
Qiyana,290197,1843333,6.352,0.035359921295945985,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_GargoyleStoneplate,TFT_Item_GuardianAngel,TFT_Item_BFSword,TFT_Item_ForceOfNature
Diana,287516,1345368,4.6793,0.03503324683344489,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_GuinsoosRageblade,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_IonicSpark,TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor
Ekko,280840,1369183,4.8753,0.0342197896489401,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,TFT_Item_ThiefsGloves,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_RabadonsDeathcap,TFT_Item_NeedlesslyLargeRod
Viego,247274,1147975,4.6425,0.030129840000185207,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,TFT_Item_SteraksGage,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor
Brock,239246,977578,4.0861,0.02915164433253925,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel,TFT5_Item_ThiefsGlovesRadiant,TFT_Item_PowerGauntlet
Renekton,231799,700162,3.0206,0.02824424234736742,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade
Zoe,231182,1170411,5.0627,0.028169062137235686,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_GuinsoosRageblade,TFT_Item_ArchangelsStaff,TFT_Item_StatikkShiv,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor
Graves,226878,1214547,5.3533,0.027644628386170888,TFT_Item_InfinityEdge,TFT_Item_ThiefsGloves,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT16_Item_Bilgewater_LuckyEyepatch,TFT_Item_LastWhisper,TFT_Item_UnstableConcoction,TFT_Item_MadredsBloodrazor,TFT_Item_Quicksilver,TFT16_Item_Bilgewater_CaptainsBrew
Nasus,220541,1012802,4.5924,0.02687247767044188,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves,TFT_Item_FrozenHeart,TFT_Item_SpectralGauntlet
Sylas,211373,720391,3.4082,0.025755375293638427,TFT_Item_JeweledGauntlet,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_HextechGunblade,TFT_Item_TitansResolve,TFT_Item_ThiefsGloves,TFT_Item_RabadonsDeathcap,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor,TFT_Item_IonicSpark
Ashe,204160,985581,4.8275,0.024876485738241028,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT_Item_SpearOfShojin,TFT_Item_HextechGunblade,TFT_Item_RecurveBow
Yone,204093,848876,4.1593,0.024868321922878266,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_SteraksGage,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_ThiefsGloves
BaronNashor,195544,504224,2.5786,0.023826643452187518,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_Quicksilver
Ryze,192338,739008,3.8422,0.02343599879467968,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_Morellonomicon,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_AdaptiveHelm,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade
Zaahen,178340,610807,3.425,0.02173037062381419,TFT_Item_TitansResolve,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_Deathblade
Anivia,177271,861274,4.8585,0.021600115121981414,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,TFT_Item_MadredsBloodrazor,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,TFT_Item_Morellonomicon
Jhin,160872,845014,5.2527,0.019601929925951757,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_LastWhisper,TFT_Item_BFSword,TFT_Item_RecurveBow,TFT_Item_PowerGauntlet,TFT_Item_SpearOfShojin
Xerath,136831,504563,3.6875,0.01667258238660491,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_RabadonsDeathcap,TFT_Item_StatikkShiv,TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade
Tryndamere,90551,433223,4.7843,0.01103345738677245,TFT_Item_Bloodthirster,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_SteraksGage,TFT_Item_GuardianAngel,TFT16_Item_RapidfireEmblemItem,TFT16_TheDarkinScythe
