unit,count,place,average,pick,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10
Leblanc,327271,1512917,4.6228,0.03808303745478039,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_AdaptiveHelm,TFT_Item_HextechGunblade,TFT_Item_Morellonomicon
TahmKench,321712,1404227,4.3649,0.037436161913681036,TFT16_Item_Bilgewater_PileOCitrus,TFT_Item_FrozenHeart,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT16_Item_Bilgewater_FreebootersFrock,TFT_Item_RedBuff,TFT_Item_Bloodthirster,TFT_Item_DragonsClaw,TFT_Item_BrambleVest
Zoe,313335,1524019,4.8639,0.03646136853217551,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor,TFT_Item_StatikkShiv
Tristana,311509,1537447,4.9355,0.03624888521898116,TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_RunaansHurricane,TFT_Item_RapidFireCannon,TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet
AurelionSol,307593,1402968,4.5611,0.035793198113576404,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_GuinsoosRageblade,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_AdaptiveHelm,TFT16_Item_InvokerEmblemItem,TFT_Item_StatikkShiv
Vayne,307254,1528446,4.9745,0.035753750225748976,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_HextechGunblade,TFT_Item_LastWhisper,TFT_Item_RapidFireCannon,TFT_Item_RecurveBow,TFT_Item_BFSword
Qiyana,305176,1940269,6.3579,0.03551194281894839,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_GargoyleStoneplate,TFT_Item_GuardianAngel,TFT_Item_BFSword,TFT_Item_ForceOfNature
TwistedFate,294750,1510347,5.1242,0.03429871662871602,TFT16_Item_Bilgewater_CaptainsBrew,TFT_Item_GuinsoosRageblade,TFT16_Item_Bilgewater_LuckyEyepatch,TFT_Item_Morellonomicon,TFT_Item_RapidFireCannon,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,TFT_Item_LastWhisper,TFT_Item_MadredsBloodrazor,TFT_Item_NeedlesslyLargeRod
Diana,289197,1358091,4.6961,0.03365253928032158,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_GuinsoosRageblade,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_IonicSpark,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor
Blitzcrank,270817,1312943,4.8481,0.03151374229427985,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_ThiefsGloves,TFT_Item_WarmogsArmor,TFT_Item_SpectralGauntlet,TFT_Item_BrambleVest,TFT_Item_DragonsClaw,TFT_Item_FrozenHeart,TFT_Item_NightHarvester
Brock,256353,1056536,4.1214,0.029830632413642873,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel,TFT5_Item_ThiefsGlovesRadiant,TFT_Item_PowerGauntlet
Viego,244132,1138658,4.6641,0.02840853023919151,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,TFT_Item_SteraksGage,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor
Sylas,243650,805329,3.3053,0.028352442091897054,TFT_Item_JeweledGauntlet,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_HextechGunblade,TFT_Item_ThiefsGloves,TFT_Item_RabadonsDeathcap,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor,TFT_Item_IonicSpark
Nasus,242263,1110386,4.5834,0.02819104321161197,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_FrozenHeart,TFT_Item_ThiefsGloves,TFT_Item_SpectralGauntlet
Renekton,239470,722051,3.0152,0.027866034507476246,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade
Ekko,234284,1142982,4.8786,0.027262563279532154,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,TFT_Item_ThiefsGloves,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_GuardianAngel,TFT_Item_RabadonsDeathcap,TFT_Item_Quicksilver,TFT_Item_NeedlesslyLargeRod
Yone,228238,948443,4.1555,0.02655901776388426,TFT_Item_GuinsoosRageblade,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_MadredsBloodrazor,TFT_Item_ThiefsGloves
BaronNashor,210185,550905,2.621,0.024458272280260138,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_Quicksilver
Ashe,193570,931543,4.8124,0.022524860314912836,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT_Item_SpearOfShojin,TFT_Item_HextechGunblade,TFT_Item_RecurveBow
Ryze,191002,736025,3.8535,0.02222603383721125,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_Morellonomicon,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_AdaptiveHelm,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade
Zaahen,176686,613742,3.4736,0.020560146043295396,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_Deathblade
Anivia,172666,834787,4.8347,0.02009235693100553,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap,TFT_Item_Morellonomicon
Jhin,161949,846538,5.2272,0.018845268394585002,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_LastWhisper,TFT_Item_BFSword,TFT_Item_RecurveBow,TFT_Item_PowerGauntlet,TFT_Item_SpearOfShojin
Xerath,146895,539962,3.6758,0.01709350289796519,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_RabadonsDeathcap,TFT_Item_StatikkShiv,TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade
Tryndamere,86404,413713,4.7881,0.010054440412510869,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,TFT_Item_TitansResolve,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_SteraksGage,TFT_Item_GuardianAngel,TFT16_Item_RapidfireEmblemItem,TFT16_TheDarkinScythe
