unit,count,place,average,pick,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10
Graves,330151,1819245,5.5103,0.03670925512960668,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster,TFT_Item_ThiefsGloves,TFT_Item_Quicksilver,TFT16_Item_Bilgewater_LuckyEyepatch,TFT_Item_GuinsoosRageblade,TFT_Item_UnstableConcoction,TFT_Item_MadredsBloodrazor,TFT_Item_TitansResolve,TFT_Item_LastWhisper
Tristana,329862,1708139,5.1783,0.03667712142493077,TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_RunaansHurricane,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet
AnnieTibbers,322212,1413481,4.3868,0.03582652335998022,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves,TFT_Item_IonicSpark,TFT_Item_FrozenHeart
Warwick,312691,1304825,4.1729,0.03476789013430777,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor
Yasuo,292797,1442163,4.9255,0.03255589040827818,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT16_TheDarkinScythe,TFT_Item_SteraksGage,TFT_Item_Quicksilver,TFT_Item_ThiefsGloves,TFT_Item_GuinsoosRageblade
Jinx,290495,1347542,4.6388,0.032299932663766254,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT_Item_HextechGunblade,TFT_Item_PowerGauntlet,TFT16_Item_RapidfireEmblemItem
Viego,273970,1233632,4.5028,0.03046252965418352,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,TFT_Item_SteraksGage,TFT_Item_InfinityEdge,TFT_Item_ThiefsGloves,TFT16_TheDarkinScythe
Mel,264932,1086037,4.0993,0.029457600855356966,TFT_Item_AdaptiveHelm,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_BlueBuff,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_ArchangelsStaff,TFT_Item_GuinsoosRageblade,TFT_Item_RabadonsDeathcap,TFT_Item_Morellonomicon
Leblanc,252065,1200331,4.762,0.02802692826689699,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade
Qiyana,249798,1588196,6.3579,0.027774862147518835,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_GargoyleStoneplate,TFT_Item_ForceOfNature,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor
Anivia,249550,1236341,4.9543,0.0277472872037139,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_ArchangelsStaff,TFT_Item_Leviathan,TFT_Item_MadredsBloodrazor,TFT_Item_BlueBuff,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap,TFT_Item_Morellonomicon
Darius,247426,1134515,4.5853,0.027511121152739394,TFT_Item_ThiefsGloves,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_SpectralGauntlet,TFT_Item_BrambleVest,TFT_Item_DragonsClaw,TFT_Item_NightHarvester,TFT_Item_FrozenHeart
Orianna,237171,1208603,5.0959,0.026370874988547503,TFT_Item_ArchangelsStaff,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_Morellonomicon,TFT_Item_ForceOfNature,TFT_Item_GuinsoosRageblade,TFT_Item_BlueBuff,TFT_Item_RabadonsDeathcap
Brock,233227,949792,4.0724,0.025932344430617437,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_GuardianAngel,TFT5_Item_ThiefsGlovesRadiant,TFT_Item_PowerGauntlet
Renekton,231692,705171,3.0436,0.025761668871179647,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_TitansResolve,TFT_Item_ThiefsGloves,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor
Jhin,213366,1065417,4.9934,0.02372401395114254,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_LastWhisper,TFT_Item_BFSword,TFT_Item_SpearOfShojin,TFT_Item_RecurveBow,TFT_Item_ThiefsGloves
BaronNashor,210308,560798,2.6666,0.023383997103741387,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_Quicksilver
Nasus,206564,966346,4.6782,0.022967704403718526,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves,TFT_Item_FrozenHeart,TFT_Item_IonicSpark
Aatrox,182558,703015,3.8509,0.02029849431911682,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_SteraksGage,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves,TFT_Item_InfinityEdge,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_MadredsBloodrazor
Yone,166559,691098,4.1493,0.01851957687583003,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_SteraksGage,TFT_Item_InfinityEdge,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor
THex,160215,788020,4.9185,0.017814192023013514,TFT_Item_InfinityEdge,TFT_Item_PowerGauntlet,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster,TFT_Item_LastWhisper,TFT_Item_TitansResolve,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade
Tryndamere,148600,697752,4.6955,0.016522728425052636,TFT_Item_GuinsoosRageblade,TFT_Item_Bloodthirster,TFT_Item_Quicksilver,TFT_Item_TitansResolve,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT16_TheDarkinScythe,TFT16_Item_RapidfireEmblemItem,TFT_Item_SteraksGage,TFT_Item_GuardianAngel
Xerath,131607,489410,3.7187,0.014633288827967042,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_Leviathan,TFT_Item_StatikkShiv,TFT_Item_RabadonsDeathcap,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor
Sylas,106657,400601,3.756,0.011859116054043332,TFT_Item_JeweledGauntlet,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor,TFT_Item_IonicSpark
Zaahen,106562,336307,3.156,0.01184855307153741,TFT_Item_TitansResolve,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_SteraksGage,TFT_Item_Quicksilver,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,TFT16_Item_SlayerEmblemItem
